timestamp,eye_rub_first_hand_report,eye_rub_first_hand_count,eye_rub_first_hand_durations,|,eye_rub_second_hand_report,eye_rub_second_hand_count,eye_rub_second_hand_durations,|,flicker_report,flicker_count,|,micro_sleep_report,micro_sleep_count,micro_sleep_durations,|,pitch_report,pitch_count,pitch_durations,|,yawn_report,yawn_count,yawn_durations
2025-06-30 22:40:46,False,0,[],|,False,0,[],|,False,Counting flickers... 42.0 seconds remaining.,|,False,0,[],|,True,67,"['1 pitch: 4.0 seconds', '2 pitch: 5.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 11.0 seconds', '6 pitch: 5.0 seconds', '7 pitch: 12.0 seconds', '8 pitch: 12.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 3.0 seconds', '11 pitch: 4.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 5.0 seconds', '14 pitch: 13.0 seconds', '15 pitch: 4.0 seconds', '16 pitch: 6.0 seconds', '17 pitch: 5.0 seconds', '18 pitch: 10.0 seconds', '19 pitch: 13.0 seconds', '20 pitch: 4.0 seconds', '21 pitch: 10.0 seconds', '22 pitch: 3.0 seconds', '23 pitch: 4.0 seconds', '24 pitch: 8.0 seconds', '25 pitch: 3.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 16.0 seconds', '29 pitch: 27.0 seconds', '30 pitch: 6.0 seconds', '31 pitch: 9.0 seconds', '32 pitch: 3.0 seconds', '33 pitch: 4.0 seconds', '34 pitch: 22.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 9.0 seconds', '37 pitch: 7.0 seconds', '38 pitch: 5.0 seconds', '39 pitch: 5.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 4.0 seconds', '42 pitch: 9.0 seconds', '43 pitch: 4.0 seconds', '44 pitch: 22.0 seconds', '45 pitch: 7.0 seconds', '46 pitch: 9.0 seconds', '47 pitch: 10.0 seconds', '48 pitch: 9.0 seconds', '49 pitch: 3.0 seconds', '50 pitch: 8.0 seconds', '51 pitch: 4.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 20.0 seconds', '54 pitch: 5.0 seconds', '55 pitch: 4.0 seconds', '56 pitch: 3.0 seconds', '57 pitch: 4.0 seconds', '58 pitch: 3.0 seconds', '59 pitch: 16.0 seconds', '60 pitch: 15.0 seconds', '61 pitch: 13.0 seconds', '62 pitch: 6.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 7.0 seconds', '65 pitch: 7.0 seconds', '66 pitch: 4.0 seconds', '67 pitch: 5.0 seconds']",|,False,Counting yawns... 171.0 seconds remaining.,[]
2025-06-30 22:41:04,False,0,[],|,False,0,[],|,False,Counting flickers... 24.0 seconds remaining.,|,False,0,[],|,True,68,"['1 pitch: 4.0 seconds', '2 pitch: 5.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 11.0 seconds', '6 pitch: 5.0 seconds', '7 pitch: 12.0 seconds', '8 pitch: 12.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 3.0 seconds', '11 pitch: 4.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 5.0 seconds', '14 pitch: 13.0 seconds', '15 pitch: 4.0 seconds', '16 pitch: 6.0 seconds', '17 pitch: 5.0 seconds', '18 pitch: 10.0 seconds', '19 pitch: 13.0 seconds', '20 pitch: 4.0 seconds', '21 pitch: 10.0 seconds', '22 pitch: 3.0 seconds', '23 pitch: 4.0 seconds', '24 pitch: 8.0 seconds', '25 pitch: 3.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 16.0 seconds', '29 pitch: 27.0 seconds', '30 pitch: 6.0 seconds', '31 pitch: 9.0 seconds', '32 pitch: 3.0 seconds', '33 pitch: 4.0 seconds', '34 pitch: 22.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 9.0 seconds', '37 pitch: 7.0 seconds', '38 pitch: 5.0 seconds', '39 pitch: 5.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 4.0 seconds', '42 pitch: 9.0 seconds', '43 pitch: 4.0 seconds', '44 pitch: 22.0 seconds', '45 pitch: 7.0 seconds', '46 pitch: 9.0 seconds', '47 pitch: 10.0 seconds', '48 pitch: 9.0 seconds', '49 pitch: 3.0 seconds', '50 pitch: 8.0 seconds', '51 pitch: 4.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 20.0 seconds', '54 pitch: 5.0 seconds', '55 pitch: 4.0 seconds', '56 pitch: 3.0 seconds', '57 pitch: 4.0 seconds', '58 pitch: 3.0 seconds', '59 pitch: 16.0 seconds', '60 pitch: 15.0 seconds', '61 pitch: 13.0 seconds', '62 pitch: 6.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 7.0 seconds', '65 pitch: 7.0 seconds', '66 pitch: 4.0 seconds', '67 pitch: 5.0 seconds', '68 pitch: 3.0 seconds']",|,False,Counting yawns... 153.0 seconds remaining.,[]
2025-06-30 22:57:42,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 2.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 149.0 seconds remaining.,[]
2025-06-30 22:58:11,False,0,[],|,False,0,[],|,True,11,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-06-30 22:58:44,False,0,[],|,False,0,[],|,False,Counting flickers... 26.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 4.0 seconds'],|,False,Counting yawns... 87.0 seconds remaining.,[]
2025-06-30 22:59:04,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 68.0 seconds remaining.,[]
2025-06-30 22:59:10,False,0,[],|,False,0,[],|,True,16,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 61.0 seconds remaining.,[]
2025-06-30 22:59:15,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 57.0 seconds remaining.,[]
2025-06-30 22:59:29,False,0,[],|,False,0,[],|,False,Counting flickers... 41.0 seconds remaining.,|,False,0,[],|,True,2,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds']",|,False,Counting yawns... 42.0 seconds remaining.,[]
2025-06-30 22:59:56,False,0,[],|,False,0,[],|,False,Counting flickers... 14.0 seconds remaining.,|,False,0,[],|,True,3,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds']",|,False,Counting yawns... 15.0 seconds remaining.,[]
2025-06-30 23:00:10,False,0,[],|,False,0,[],|,True,34,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 1.0 seconds remaining.,[]
2025-06-30 23:00:10,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,True,4,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds']",|,False,Counting yawns... 1.0 seconds remaining.,[]
2025-06-30 23:00:11,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-06-30 23:00:39,False,0,[],|,False,0,[],|,False,Counting flickers... 31.0 seconds remaining.,|,False,0,[],|,True,5,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds']",|,False,Counting yawns... 152.0 seconds remaining.,[]
2025-06-30 23:00:44,False,0,[],|,False,0,[],|,False,0,|,True,4,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 146.0 seconds remaining.,[]
2025-06-30 23:00:50,False,0,[],|,False,0,[],|,False,Counting flickers... 20.0 seconds remaining.,|,False,0,[],|,True,6,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds']",|,False,Counting yawns... 141.0 seconds remaining.,[]
2025-06-30 23:01:02,False,0,[],|,False,0,[],|,False,Counting flickers... 7.0 seconds remaining.,|,False,0,[],|,True,7,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds']",|,False,Counting yawns... 128.0 seconds remaining.,[]
2025-06-30 23:01:10,False,0,[],|,False,0,[],|,True,41,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 121.0 seconds remaining.,[]
2025-06-30 23:01:38,False,0,[],|,False,0,[],|,False,0,|,True,5,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 93.0 seconds remaining.,[]
2025-06-30 23:01:47,False,0,[],|,False,0,[],|,False,Counting flickers... 22.0 seconds remaining.,|,False,0,[],|,True,8,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds']",|,False,Counting yawns... 84.0 seconds remaining.,[]
2025-06-30 23:01:59,False,0,[],|,False,0,[],|,False,Counting flickers... 10.0 seconds remaining.,|,False,0,[],|,True,9,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds']",|,False,Counting yawns... 72.0 seconds remaining.,[]
2025-06-30 23:02:07,False,0,[],|,False,0,[],|,False,0,|,True,6,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 63.0 seconds remaining.,[]
2025-06-30 23:02:09,False,0,[],|,False,0,[],|,True,23,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 62.0 seconds remaining.,[]
2025-06-30 23:02:11,True,1,['1 left eye rub: 3.0 seconds'],|,True,1,['1 left eye rub: 3.0 seconds'],|,False,Counting flickers... 58.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 60.0 seconds remaining.,[]
2025-06-30 23:02:12,False,0,[],|,False,0,[],|,False,0,|,True,7,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 58.0 seconds remaining.,[]
2025-06-30 23:02:26,False,0,[],|,False,0,[],|,False,Counting flickers... 43.0 seconds remaining.,|,False,0,[],|,True,10,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds']",|,False,Counting yawns... 45.0 seconds remaining.,[]
2025-06-30 23:02:44,False,0,[],|,False,0,[],|,False,0,|,True,8,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 27.0 seconds remaining.,[]
2025-06-30 23:02:44,False,0,[],|,False,0,[],|,False,Counting flickers... 25.0 seconds remaining.,|,False,0,[],|,True,11,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds']",|,False,Counting yawns... 27.0 seconds remaining.,[]
2025-06-30 23:03:09,False,0,[],|,False,0,[],|,True,17,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2025-06-30 23:03:10,False,0,[],|,False,0,[],|,False,Counting flickers... 58.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-06-30 23:03:27,False,0,[],|,False,0,[],|,False,0,|,True,9,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 164.0 seconds remaining.,[]
2025-06-30 23:03:41,False,0,[],|,False,0,[],|,False,Counting flickers... 27.0 seconds remaining.,|,False,0,[],|,True,12,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds']",|,False,Counting yawns... 149.0 seconds remaining.,[]
2025-06-30 23:04:00,False,0,[],|,False,0,[],|,False,0,|,True,10,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 131.0 seconds remaining.,[]
2025-06-30 23:04:08,False,0,[],|,False,0,[],|,True,21,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 122.0 seconds remaining.,[]
2025-06-30 23:05:08,False,0,[],|,False,0,[],|,True,15,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 63.0 seconds remaining.,[]
2025-06-30 23:05:26,False,0,[],|,False,0,[],|,False,0,|,True,11,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 44.0 seconds remaining.,[]
2025-06-30 23:05:43,False,0,[],|,False,0,[],|,False,Counting flickers... 25.0 seconds remaining.,|,False,0,[],|,True,13,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 7.0 seconds']",|,False,Counting yawns... 28.0 seconds remaining.,[]
2025-06-30 23:05:57,False,0,[],|,False,0,[],|,False,0,|,True,12,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 10.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 14.0 seconds remaining.,[]
2025-06-30 23:06:02,False,0,[],|,False,0,[],|,False,Counting flickers... 6.0 seconds remaining.,|,False,0,[],|,True,14,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 7.0 seconds', '14 pitch: 15.0 seconds']",|,False,Counting yawns... 9.0 seconds remaining.,[]
2025-06-30 23:06:06,False,0,[],|,False,0,[],|,False,Counting flickers... 2.0 seconds remaining.,|,False,0,[],|,True,15,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 7.0 seconds', '14 pitch: 15.0 seconds', '15 pitch: 3.0 seconds']",|,False,Counting yawns... 5.0 seconds remaining.,[]
2025-06-30 23:06:07,False,0,[],|,False,0,[],|,True,19,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 3.0 seconds remaining.,[]
2025-06-30 23:06:10,False,0,[],|,False,0,[],|,False,Counting flickers... 57.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-06-30 23:06:35,False,0,[],|,False,0,[],|,False,Counting flickers... 33.0 seconds remaining.,|,False,0,[],|,True,16,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 7.0 seconds', '14 pitch: 15.0 seconds', '15 pitch: 3.0 seconds', '16 pitch: 21.0 seconds']",|,False,Counting yawns... 155.0 seconds remaining.,[]
2025-06-30 23:06:47,False,0,[],|,False,0,[],|,False,Counting flickers... 21.0 seconds remaining.,|,False,0,[],|,True,17,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 7.0 seconds', '14 pitch: 15.0 seconds', '15 pitch: 3.0 seconds', '16 pitch: 21.0 seconds', '17 pitch: 5.0 seconds']",|,False,Counting yawns... 143.0 seconds remaining.,[]
2025-06-30 23:06:57,False,0,[],|,False,0,[],|,False,Counting flickers... 10.0 seconds remaining.,|,False,0,[],|,True,18,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 7.0 seconds', '14 pitch: 15.0 seconds', '15 pitch: 3.0 seconds', '16 pitch: 21.0 seconds', '17 pitch: 5.0 seconds', '18 pitch: 6.0 seconds']",|,False,Counting yawns... 133.0 seconds remaining.,[]
2025-06-30 23:07:07,False,0,[],|,False,0,[],|,True,20,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 123.0 seconds remaining.,[]
2025-06-30 23:07:10,True,7,"['1 right eye rub: 2.0 seconds', '2 right eye rub: 2.0 seconds', '1 left eye rub: 3.0 seconds', '1 left eye rub: 2.0 seconds', '2 left eye rub: 2.0 seconds', '3 left eye rub: 2.0 seconds', '4 left eye rub: 2.0 seconds', '5 left eye rub: 6.0 seconds']",|,True,1,"['1 left eye rub: 3.0 seconds', '1 left eye rub: 2.0 seconds']",|,False,Counting flickers... 56.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 119.0 seconds remaining.,[]
2025-06-30 23:07:27,False,0,[],|,False,0,[],|,False,Counting flickers... 40.0 seconds remaining.,|,False,0,[],|,True,19,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 7.0 seconds', '14 pitch: 15.0 seconds', '15 pitch: 3.0 seconds', '16 pitch: 21.0 seconds', '17 pitch: 5.0 seconds', '18 pitch: 6.0 seconds', '19 pitch: 4.0 seconds']",|,False,Counting yawns... 103.0 seconds remaining.,[]
2025-06-30 23:07:42,False,0,[],|,False,0,[],|,False,Counting flickers... 25.0 seconds remaining.,|,False,0,[],|,True,20,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 7.0 seconds', '14 pitch: 15.0 seconds', '15 pitch: 3.0 seconds', '16 pitch: 21.0 seconds', '17 pitch: 5.0 seconds', '18 pitch: 6.0 seconds', '19 pitch: 4.0 seconds', '20 pitch: 6.0 seconds']",|,False,Counting yawns... 88.0 seconds remaining.,[]
2025-06-30 23:08:06,False,0,[],|,False,0,[],|,True,18,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 64.0 seconds remaining.,[]
2025-06-30 23:08:44,False,0,[],|,False,0,[],|,False,Counting flickers... 23.0 seconds remaining.,|,False,0,[],|,True,21,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 7.0 seconds', '14 pitch: 15.0 seconds', '15 pitch: 3.0 seconds', '16 pitch: 21.0 seconds', '17 pitch: 5.0 seconds', '18 pitch: 6.0 seconds', '19 pitch: 4.0 seconds', '20 pitch: 6.0 seconds', '21 pitch: 9.0 seconds']",|,False,Counting yawns... 26.0 seconds remaining.,[]
2025-06-30 23:09:06,False,0,[],|,False,0,[],|,True,26,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 4.0 seconds remaining.,[]
2025-06-30 23:09:09,False,0,[],|,False,0,[],|,False,Counting flickers... 56.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-06-30 23:09:16,False,0,[],|,False,0,[],|,False,Counting flickers... 50.0 seconds remaining.,|,False,0,[],|,True,22,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 7.0 seconds', '14 pitch: 15.0 seconds', '15 pitch: 3.0 seconds', '16 pitch: 21.0 seconds', '17 pitch: 5.0 seconds', '18 pitch: 6.0 seconds', '19 pitch: 4.0 seconds', '20 pitch: 6.0 seconds', '21 pitch: 9.0 seconds', '22 pitch: 11.0 seconds']",|,False,Counting yawns... 173.0 seconds remaining.,[]
2025-06-30 23:10:05,False,0,[],|,False,0,[],|,True,24,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 124.0 seconds remaining.,[]
2025-06-30 23:10:10,False,0,[],|,False,0,[],|,False,0,|,True,13,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 2.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 10.0 seconds', '13 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-06-30 23:10:18,False,0,[],|,False,0,[],|,False,Counting flickers... 47.0 seconds remaining.,|,False,0,[],|,True,23,"['1 pitch: 4.0 seconds', '2 pitch: 3.0 seconds', '3 pitch: 7.0 seconds', '4 pitch: 5.0 seconds', '5 pitch: 3.0 seconds', '6 pitch: 4.0 seconds', '7 pitch: 11.0 seconds', '8 pitch: 30.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 3.0 seconds', '12 pitch: 3.0 seconds', '13 pitch: 7.0 seconds', '14 pitch: 15.0 seconds', '15 pitch: 3.0 seconds', '16 pitch: 21.0 seconds', '17 pitch: 5.0 seconds', '18 pitch: 6.0 seconds', '19 pitch: 4.0 seconds', '20 pitch: 6.0 seconds', '21 pitch: 9.0 seconds', '22 pitch: 11.0 seconds', '23 pitch: 6.0 seconds']",|,False,Counting yawns... 111.0 seconds remaining.,[]
